timestamp,content_airframe_registration,content_airframe_type_icao_value,content_airframe_wtc,content_arrival_aerodrome_actual_icao_value,content_arrival_aerodrome_scheduled_icao_value,content_arrival_time_inBlock_actual,content_arrival_time_landing_estimated,content_arrival_time_landing_scheduled,content_carrier_icao_quality,content_carrier_icao_value,content_departure_aerodrome_actual_icao_value,content_departure_aerodrome_scheduled_icao_value,content_departure_time_offBlock_estimated,content_departure_time_takeoff_actual,content_departure_time_takeoff_planned,content_departure_time_takeoff_scheduled,content_gufi,content_identification_callsign_quality,content_identification_callsign_value,content_identification_iataFlightNumber_quality,content_identification_iataFlightNumber_value,content_identification_squawk,content_movement_altitude_gps,content_movement_direction_heading,content_movement_position_lat,content_movement_position_lon,content_movement_speed_ground,content_movement_timestamp,content_movement_type,content_route_cruisingAltitude,content_route_cruisingSpeed,content_route_initialFlightRules,content_route_text,content_status
2017-03-02T08:46:58.009Z,VHOBE,C441,,YPAG,,,2017-03-02T01:38:00Z,,,YBEE,,2017-03-02T00:48:00Z,,,f2ef9ee1-e3a8-471d-b2ca-d33181ccc59a,,,,,,,,,,,"{downloadTimestamp=2017-03-02T00:50:25.382Z, identifier=VHOBE-1488399911-fds-0071, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:46:18.875Z,VHOBE,C441,,YPAG,,,2017-03-02T01:38:00Z,,,YBEE,,2017-03-02T00:48:00Z,,,f2ef9ee1-e3a8-471d-b2ca-d33181ccc59a,,,,,,,,,,,"{downloadTimestamp=2017-03-02T00:54:26.721Z, identifier=VHOBE-1488399911-fds-0071, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:02:57.679Z,VHOBE,C441,,YPPF,,,2017-03-02T05:30:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T04:29:34.768Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:08:37.981Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:50:04.761Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:04:51.978Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:40:48.426Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:06:17.677Z,VHXMD,C441,,YPPF,,,2017-03-02T03:07:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T02:02:09.959Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T11:27:23.926Z,VHXMD,C441,,YPPF,,,2017-03-02T06:11:00Z,,,YBEE,,2017-03-02T05:02:00Z,,,83164d46-8d63-4572-8ffd-22c801f4a37b,,,,,,,,,,,"{downloadTimestamp=2017-03-02T05:58:26.465Z, identifier=VHXMD-1488431173-fds-0003, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:35:01.203Z,VHXMD,C441,,YPPF,,,2017-03-02T06:11:00Z,,,YBEE,,2017-03-02T05:02:00Z,,,83164d46-8d63-4572-8ffd-22c801f4a37b,,,,,,,,,,,"{downloadTimestamp=2017-03-02T06:00:40.752Z, identifier=VHXMD-1488431173-fds-0003, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T01:41:16.822Z,VHOBE,C441,,YPPF,,,2017-03-01T06:13:00Z,,,YBEE,,2017-03-01T05:03:00Z,,,125bf9af-29f3-4603-b8df-1d2593bef2be,,,,,,,,,,,"{downloadTimestamp=2017-03-01T06:01:31.685Z, identifier=VHOBE-1488312395-fds-0062, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:27:24.661Z,VHOBE,C441,,YPPF,,,2017-03-02T05:30:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T05:36:07.859Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",COMPLETED,,,,,,,
2017-03-02T10:21:35.565Z,VHOBE,C441,,YPPF,,,2017-03-02T05:31:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T05:19:55.698Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:53:53.906Z,VHOBE,,,YPAG,,2017-03-02T01:31:00Z,,,,YBEE,,,,,f2ef9ee1-e3a8-471d-b2ca-d33181ccc59a,,,,,,,,,,,"{downloadTimestamp=2017-03-02T01:33:41.525Z, identifier=VHOBE-1488399911-fds-0071, name=flightaware}",COMPLETED,,,,,,,
2017-03-02T00:27:52.335Z,VHOBE,C441,,YPPF,,,2017-03-01T06:13:00Z,,,YBEE,,2017-03-01T05:03:00Z,,,125bf9af-29f3-4603-b8df-1d2593bef2be,,,,,,,,,,,"{downloadTimestamp=2017-03-01T05:59:45.634Z, identifier=VHOBE-1488312395-fds-0062, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:03:52.183Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:52:00.376Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:52:03.673Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:20:25.706Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:52:21.219Z,VHOBE,C441,,YPAG,,,2017-03-02T01:38:00Z,,,YBEE,,2017-03-02T00:48:00Z,,,f2ef9ee1-e3a8-471d-b2ca-d33181ccc59a,,,,,,,,,,,"{downloadTimestamp=2017-03-02T01:31:59.395Z, identifier=VHOBE-1488399911-fds-0071, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:07:43.219Z,VHXMD,C441,,YPPF,,,2017-03-02T03:06:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T02:18:56.983Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:36:21.101Z,VHXMD,C441,,YPPF,,,2017-03-02T06:11:00Z,,,YBEE,,2017-03-02T05:02:00Z,,,83164d46-8d63-4572-8ffd-22c801f4a37b,,,,,,,,,,,"{downloadTimestamp=2017-03-02T06:07:47.682Z, identifier=VHXMD-1488431173-fds-0003, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:51:30.644Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:15:38.546Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T00:55:57.670Z,VHOBE,C441,,YPPF,,,2017-03-01T06:13:00Z,,,YBEE,,2017-03-01T05:03:00Z,,,125bf9af-29f3-4603-b8df-1d2593bef2be,,,,,,,,,,,"{downloadTimestamp=2017-03-01T05:34:10.652Z, identifier=VHOBE-1488312395-fds-0062, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:07:16.131Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:44:47.538Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:51:40.046Z,VHOBE,C441,,YPAG,,,2017-03-02T01:38:00Z,,,YBEE,,2017-03-02T00:48:00Z,,,f2ef9ee1-e3a8-471d-b2ca-d33181ccc59a,,,,,,,,,,,"{downloadTimestamp=2017-03-02T01:09:43.855Z, identifier=VHOBE-1488399911-fds-0071, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:07:57.344Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:47:47.780Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:07:16.826Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:41:49.291Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T07:57:11.896Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T22:53:17.010Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T00:57:56.628Z,VHOBE,C441,,YPPF,,,2017-03-01T06:13:00Z,,,YBEE,,2017-03-01T05:03:00Z,,,125bf9af-29f3-4603-b8df-1d2593bef2be,,,,,,,,,,,"{downloadTimestamp=2017-03-01T05:46:14.564Z, identifier=VHOBE-1488312395-fds-0062, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T07:57:05.842Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:21:49.427Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:30:10.754Z,VHXMD,C441,,YPPF,,,2017-03-02T03:06:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T02:59:50.277Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:19:43.878Z,VHOBE,C441,,YPPF,,,2017-03-02T05:31:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T05:25:44.621Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:20:42.316Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:43:05.211Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T07:43:30.121Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T22:51:13.214Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:13:15.919Z,VHXMD,C441,,YPPF,,,2017-03-02T03:07:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T02:02:23.945Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:09:59.636Z,VHOBE,C441,,YPPF,,,2017-03-02T05:30:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T04:45:45.011Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:37:14.201Z,VHOBE,C441,,YPPF,,,2017-03-02T05:31:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T05:13:50.109Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:09:51.560Z,VHOBE,C441,,YPPF,,,2017-03-02T05:30:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T04:40:08.473Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:34:29.526Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:42:18.634Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T01:41:38.333Z,VHOBE,C441,,YPPF,,,2017-03-01T06:13:00Z,,,YBEE,,2017-03-01T05:03:00Z,,,125bf9af-29f3-4603-b8df-1d2593bef2be,,,,,,,,,,,"{downloadTimestamp=2017-03-01T06:04:55.397Z, identifier=VHOBE-1488312395-fds-0062, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:39:49.012Z,VHOBE,C441,,YPAG,,,2017-03-02T01:38:00Z,,,YBEE,,2017-03-02T00:48:00Z,,,f2ef9ee1-e3a8-471d-b2ca-d33181ccc59a,,,,,,,,,,,"{downloadTimestamp=2017-03-02T01:13:35.481Z, identifier=VHOBE-1488399911-fds-0071, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:54:55.937Z,VHOBE,C441,,YPAG,,,2017-03-02T01:38:00Z,,,YBEE,,2017-03-02T00:48:00Z,,,f2ef9ee1-e3a8-471d-b2ca-d33181ccc59a,,,,,,,,,,,"{downloadTimestamp=2017-03-02T01:16:04.987Z, identifier=VHOBE-1488399911-fds-0071, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:12:57.949Z,VHXMD,C441,,YPPF,,,2017-03-02T03:06:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T02:19:12.050Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:18:51.307Z,VHXMD,C441,,YPPF,,,2017-03-02T06:12:00Z,,,YBEE,,2017-03-02T05:02:00Z,,,83164d46-8d63-4572-8ffd-22c801f4a37b,,,,,,,,,,,"{downloadTimestamp=2017-03-02T05:14:17.357Z, identifier=VHXMD-1488431173-fds-0003, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T00:58:42.481Z,VHOBE,C441,,YPPF,,,2017-03-01T06:13:00Z,,,YBEE,,2017-03-01T05:03:00Z,,,125bf9af-29f3-4603-b8df-1d2593bef2be,,,,,,,,,,,"{downloadTimestamp=2017-03-01T05:29:21.154Z, identifier=VHOBE-1488312395-fds-0062, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:31:08.659Z,VHXMD,C441,,YPPF,,,2017-03-02T03:06:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T03:04:35.201Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:19:13.461Z,VHOBE,C441,,YPPF,,,2017-03-02T05:31:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T04:58:35.706Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:33:23.575Z,VHOBE,C441,,YPPF,,,2017-03-02T05:31:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T05:19:10.509Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:31:34.791Z,VHXMD,,,YPPF,,2017-03-02T03:04:30Z,,,,YBEE,,,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T03:04:42.029Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",COMPLETED,,,,,,,
2017-03-02T09:04:19.333Z,VHXMD,C441,,YPPF,,,2017-03-02T03:09:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T01:57:27.127Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:31:01.216Z,VHXMD,C441,,YPPF,,,2017-03-02T03:06:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T02:49:41.618Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:29:14.661Z,VHXMD,C441,,YPPF,,,2017-03-02T03:06:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T02:59:07.801Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T01:41:39.879Z,VHOBE,C441,,YPPF,,,2017-03-01T06:13:00Z,,,YBEE,,2017-03-01T05:03:00Z,,,125bf9af-29f3-4603-b8df-1d2593bef2be,,,,,,,,,,,"{downloadTimestamp=2017-03-01T06:02:43.294Z, identifier=VHOBE-1488312395-fds-0062, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:28:13.045Z,VHOBE,C441,,YPPF,,,2017-03-02T05:30:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T04:44:47.976Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:38:19.158Z,VHOBE,C441,,YPAG,,,2017-03-02T01:38:00Z,,,YBEE,,2017-03-02T00:48:00Z,,,f2ef9ee1-e3a8-471d-b2ca-d33181ccc59a,,,,,,,,,,,"{downloadTimestamp=2017-03-02T01:01:04.276Z, identifier=VHOBE-1488399911-fds-0071, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:28:05.458Z,VHXMD,C441,,YPPF,,,2017-03-01T23:52:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:57:59.756Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",COMPLETED,,,,,,,
2017-03-02T09:40:22.682Z,VHXMD,C441,,YPPF,,,2017-03-02T03:06:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T02:43:16.753Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:09:08.996Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:10:27.368Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T00:28:53.415Z,VHOBE,C441,,YPPF,,,2017-03-01T06:13:00Z,,,YBEE,,2017-03-01T05:03:00Z,,,125bf9af-29f3-4603-b8df-1d2593bef2be,,,,,,,,,,,"{downloadTimestamp=2017-03-01T06:02:14.504Z, identifier=VHOBE-1488312395-fds-0062, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:36:23.938Z,VHOBE,C441,,YPAG,,,2017-03-02T01:38:00Z,,,YBEE,,2017-03-02T00:48:00Z,,,f2ef9ee1-e3a8-471d-b2ca-d33181ccc59a,,,,,,,,,,,"{downloadTimestamp=2017-03-02T00:54:50.820Z, identifier=VHOBE-1488399911-fds-0071, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:39:23.785Z,VHOBE,C441,,YPAG,,,2017-03-02T01:38:00Z,,,YBEE,,2017-03-02T00:48:00Z,,,f2ef9ee1-e3a8-471d-b2ca-d33181ccc59a,,,,,,,,,,,"{downloadTimestamp=2017-03-02T01:10:06.835Z, identifier=VHOBE-1488399911-fds-0071, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:09:48.004Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:22:04.305Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:29:15.940Z,VHXMD,C441,,YPPF,,,2017-03-02T06:11:00Z,,,YBEE,,2017-03-02T05:02:00Z,,,83164d46-8d63-4572-8ffd-22c801f4a37b,,,,,,,,,,,"{downloadTimestamp=2017-03-02T05:56:43.265Z, identifier=VHXMD-1488431173-fds-0003, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:10:30.364Z,VHOBE,C441,,YPPF,,,2017-03-02T05:30:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T04:32:35.792Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:14:14.685Z,VHXMD,C441,,YPPF,,,2017-03-02T03:06:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T02:20:18.139Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T09:19:41.383Z,VHXMD,C441,,YPPF,,,2017-03-02T03:06:00Z,,,YBEE,,2017-03-02T01:56:00Z,,,ed35bcc3-670e-4757-ad51-7eb4132756da,,,,,,,,,,,"{downloadTimestamp=2017-03-02T02:26:59.820Z, identifier=VHXMD-1488419828-fds-0005, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T10:29:14.233Z,VHOBE,C441,,YPPF,,,2017-03-02T05:30:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T04:47:52.108Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T11:06:40.989Z,VHOBE,C441,,YPPF,,,2017-03-02T05:31:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T04:55:55.939Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:10:09.907Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:52:55.936Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",COMPLETED,,,,,,,
2017-03-02T10:34:28.244Z,VHXMD,C441,,YPPF,,,2017-03-02T06:11:00Z,,,YBEE,,2017-03-02T05:02:00Z,,,83164d46-8d63-4572-8ffd-22c801f4a37b,,,,,,,,,,,"{downloadTimestamp=2017-03-02T06:12:10.660Z, identifier=VHXMD-1488431173-fds-0003, name=flightaware}",COMPLETED,,,,,,,
2017-03-02T08:36:58.347Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T22:47:12.831Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T00:13:18.830Z,VHOBE,C441,,YPPF,,,2017-03-01T06:13:00Z,,,YBEE,,2017-03-01T05:03:00Z,,,125bf9af-29f3-4603-b8df-1d2593bef2be,,,,,,,,,,,"{downloadTimestamp=2017-03-01T05:17:27.946Z, identifier=VHOBE-1488312395-fds-0062, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:12:16.252Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:55:52.938Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",COMPLETED,,,,,,,
2017-03-02T10:05:24.998Z,VHOBE,C441,,YPPF,,,2017-03-02T05:30:00Z,,,YBEE,,2017-03-02T04:18:00Z,,,c27e3885-16ad-4e4d-afa8-9597c83e7c50,,,,,,,,,,,"{downloadTimestamp=2017-03-02T04:26:42.670Z, identifier=VHOBE-1488426313-fds-0054, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T00:44:07.017Z,VHOBE,C441,,YPPF,,,2017-03-01T06:13:00Z,,,YBEE,,2017-03-01T05:03:00Z,,,125bf9af-29f3-4603-b8df-1d2593bef2be,,,,,,,,,,,"{downloadTimestamp=2017-03-01T05:06:27.234Z, identifier=VHOBE-1488312395-fds-0062, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:55:47.967Z,VHOBE,C441,,YPAG,,,2017-03-02T01:38:00Z,,,YBEE,,2017-03-02T00:48:00Z,,,f2ef9ee1-e3a8-471d-b2ca-d33181ccc59a,,,,,,,,,,,"{downloadTimestamp=2017-03-02T01:21:36.869Z, identifier=VHOBE-1488399911-fds-0071, name=flightaware}",AIRBORNE,,,,,,,
2017-03-02T08:07:01.679Z,VHXMD,C441,,YPPF,,,2017-03-01T23:55:00Z,,,YBEE,,2017-03-01T22:44:00Z,,,88c97ac1-f996-4313-b304-7c0702e74b13,,,,,,,,,,,"{downloadTimestamp=2017-03-01T23:46:54.488Z, identifier=VHXMD-1488365097-fds-0029, name=flightaware}",AIRBORNE,,,,,,,
